duration_ms,error,operation,output_bytes,peak_rss_bytes,repetition,size,success,target
55,,convert,17171,87646208,8,32,True,strands
58,,convert,11371,87105536,8,32,True,pydantic-ai
55,,convert,21417,88006656,8,32,True,autogen
50,,convert,19757,86745088,8,32,True,semantic-kernel
47,,convert,16717,87826432,8,32,True,haystack
11.325,,validate,,41328640,9,32,True,
49,,convert,31603,88543232,9,32,True,crewai
55,,convert,10439,90349568,9,32,True,adk
49,,convert,18515,89268224,9,32,True,langgraph
56,,convert,13307,86745088,9,32,True,openai-agents
58,,convert,14996,86204416,9,32,True,microsoft-agent-framework
51,,convert,17171,86925312,9,32,True,strands
51,,convert,11371,88907776,9,32,True,pydantic-ai
47,,convert,21417,86925312,9,32,True,autogen
56,,convert,19757,88006656,9,32,True,semantic-kernel
49,,convert,16717,86745088,9,32,True,haystack
10.216,,validate,,41328640,10,32,True,
51,,convert,31603,89079808,10,32,True,crewai
51,,convert,10439,90710016,10,32,True,adk
51,,convert,18515,88727552,10,32,True,langgraph
60,,convert,13307,88899584,10,32,True,openai-agents
53,,convert,14996,86745088,10,32,True,microsoft-agent-framework
56,,convert,17171,88547328,10,32,True,strands
50,,convert,11371,87285760,10,32,True,pydantic-ai
49,,convert,21417,85843968,10,32,True,autogen
65,,convert,19757,87285760,10,32,True,semantic-kernel
48,,convert,16717,88186880,10,32,True,haystack
11.875,,validate,,41328640,11,32,True,
54,,convert,31603,89268224,11,32,True,crewai
57,,convert,10439,90710016,11,32,True,adk
54,,convert,18515,88367104,11,32,True,langgraph
51,,convert,13307,88166400,11,32,True,openai-agents
54,,convert,14996,88367104,11,32,True,microsoft-agent-framework
53,,convert,17171,87285760,11,32,True,strands
42,,convert,11371,86745088,11,32,True,pydantic-ai
52,,convert,21417,86564864,11,32,True,autogen
51,,convert,19757,86745088,11,32,True,semantic-kernel
57,,convert,16717,86384640,11,32,True,haystack
12.035,,validate,,41328640,12,32,True,
56,,convert,31603,89628672,12,32,True,crewai
56,,convert,10439,89862144,12,32,True,adk
51,,convert,18515,87826432,12,32,True,langgraph
57,,convert,13307,86564864,12,32,True,openai-agents
42,,convert,14996,88727552,12,32,True,microsoft-agent-framework
51,,convert,17171,87646208,12,32,True,strands
49,,convert,11371,84942848,12,32,True,pydantic-ai
42,,convert,21417,87105536,12,32,True,autogen
57,,convert,19757,88547328,12,32,True,semantic-kernel
54,,convert,16717,87465984,12,32,True,haystack
10.012,,validate,,41328640,13,32,True,
59,,convert,31603,88186880,13,32,True,crewai
57,,convert,10439,87465984,13,32,True,adk
46,,convert,18515,86925312,13,32,True,langgraph
47,,convert,13307,86745088,13,32,True,openai-agents
50,,convert,14996,88367104,13,32,True,microsoft-agent-framework
51,,convert,17171,88727552,13,32,True,strands
57,,convert,11371,86564864,13,32,True,pydantic-ai
51,,convert,21417,88006656,13,32,True,autogen
52,,convert,19757,87285760,13,32,True,semantic-kernel
49,,convert,16717,86024192,13,32,True,haystack
13.383,,validate,,41508864,14,32,True,
54,,convert,31603,87465984,14,32,True,crewai
57,,convert,10439,87457792,14,32,True,adk
48,,convert,18515,89088000,14,32,True,langgraph
49,,convert,13307,86384640,14,32,True,openai-agents
58,,convert,14996,86564864,14,32,True,microsoft-agent-framework
44,,convert,17171,86925312,14,32,True,strands
43,,convert,11371,85843968,14,32,True,pydantic-ai
54,,convert,21417,88186880,14,32,True,autogen
53,,convert,19757,89088000,14,32,True,semantic-kernel
47,,convert,16717,87105536,14,32,True,haystack
9.984,,validate,,41508864,15,32,True,
49,,convert,31603,86740992,15,32,True,crewai
57,,convert,10439,86556672,15,32,True,adk
51,,convert,18515,87465984,15,32,True,langgraph
45,,convert,13307,87105536,15,32,True,openai-agents
51,,convert,14996,87646208,15,32,True,microsoft-agent-framework
55,,convert,17171,88186880,15,32,True,strands
59,,convert,11371,88006656,15,32,True,pydantic-ai
48,,convert,21417,88412160,15,32,True,autogen
48,,convert,19757,88186880,15,32,True,semantic-kernel
49,,convert,16717,88186880,15,32,True,haystack
10.598,,validate,,41689088,16,32,True,
63,,convert,31603,87465984,16,32,True,crewai
57,,convert,10439,90349568,16,32,True,adk
51,,convert,18515,87285760,16,32,True,langgraph
48,,convert,13307,88367104,16,32,True,openai-agents
52,,convert,14996,87285760,16,32,True,microsoft-agent-framework
58,,convert,17171,87646208,16,32,True,strands
51,,convert,11371,87465984,16,32,True,pydantic-ai
57,,convert,21417,86253568,16,32,True,autogen
45,,convert,19757,89088000,16,32,True,semantic-kernel
50,,convert,16717,88907776,16,32,True,haystack
17.475,,validate,,41508864,17,32,True,
52,,convert,31603,89628672,17,32,True,crewai
52,,convert,10439,88367104,17,32,True,adk
48,,convert,18515,87105536,17,32,True,langgraph
47,,convert,13307,86925312,17,32,True,openai-agents
58,,convert,14996,89448448,17,32,True,microsoft-agent-framework
49,,convert,17171,88186880,17,32,True,strands
49,,convert,11371,88367104,17,32,True,pydantic-ai
52,,convert,21417,86925312,17,32,True,autogen
54,,convert,19757,86745088,17,32,True,semantic-kernel
52,,convert,16717,87646208,17,32,True,haystack
10.405,,validate,,41508864,18,32,True,
53,,convert,31603,87826432,18,32,True,crewai
49,,convert,10439,87285760,18,32,True,adk
52,,convert,18515,87105536,18,32,True,langgraph
56,,convert,13307,88186880,18,32,True,openai-agents
58,,convert,14996,88547328,18,32,True,microsoft-agent-framework
54,,convert,17171,88186880,18,32,True,strands
51,,convert,11371,87285760,18,32,True,pydantic-ai
44,,convert,21417,86917120,18,32,True,autogen
51,,convert,19757,89088000,18,32,True,semantic-kernel
50,,convert,16717,87285760,18,32,True,haystack
10.234,,validate,,41508864,19,32,True,
52,,convert,31603,89628672,19,32,True,crewai
51,,convert,10439,88727552,19,32,True,adk
54,,convert,18515,86384640,19,32,True,langgraph
51,,convert,13307,86024192,19,32,True,openai-agents
53,,convert,14996,86564864,19,32,True,microsoft-agent-framework
56,,convert,17171,87285760,19,32,True,strands
45,,convert,11371,88547328,19,32,True,pydantic-ai
47,,convert,21417,88186880,19,32,True,autogen
58,,convert,19757,88186880,19,32,True,semantic-kernel
55,,convert,16717,88186880,19,32,True,haystack
13.763,,validate,,41508864,20,32,True,
56,,convert,31603,87465984,20,32,True,crewai
60,,convert,10439,90529792,20,32,True,adk
55,,convert,18515,88547328,20,32,True,langgraph
43,,convert,13307,87105536,20,32,True,openai-agents
49,,convert,14996,89235456,20,32,True,microsoft-agent-framework
51,,convert,17171,87285760,20,32,True,strands
53,,convert,11371,87465984,20,32,True,pydantic-ai
47,,convert,21417,89268224,20,32,True,autogen
45,,convert,19757,86745088,20,32,True,semantic-kernel
47,,convert,16717,89088000,20,32,True,haystack
13.423,,validate,,41689088,21,32,True,
52,,convert,31603,87646208,21,32,True,crewai
59,,convert,10439,90349568,21,32,True,adk
53,,convert,18515,86925312,21,32,True,langgraph
53,,convert,13307,87105536,21,32,True,openai-agents
54,,convert,14996,86745088,21,32,True,microsoft-agent-framework
42,,convert,17171,87105536,21,32,True,strands
46,,convert,11371,87285760,21,32,True,pydantic-ai
62,,convert,21417,88727552,21,32,True,autogen
53,,convert,19757,87105536,21,32,True,semantic-kernel
60,,convert,16717,87285760,21,32,True,haystack
10.119,,validate,,41689088,22,32,True,
56,,convert,31603,89268224,22,32,True,crewai
70,,convert,10439,90529792,22,32,True,adk
48,,convert,18515,88186880,22,32,True,langgraph
46,,convert,13307,86925312,22,32,True,openai-agents
53,,convert,14996,87285760,22,32,True,microsoft-agent-framework
49,,convert,17171,87465984,22,32,True,strands
51,,convert,11371,86495232,22,32,True,pydantic-ai
42,,convert,21417,88006656,22,32,True,autogen
48,,convert,19757,89088000,22,32,True,semantic-kernel
52,,convert,16717,87465984,22,32,True,haystack
12.561,,validate,,41869312,23,32,True,
56,,convert,31603,87465984,23,32,True,crewai
57,,convert,10439,90882048,23,32,True,adk
53,,convert,18515,88547328,23,32,True,langgraph
50,,convert,13307,88412160,23,32,True,openai-agents
56,,convert,14996,87285760,23,32,True,microsoft-agent-framework
48,,convert,17171,87105536,23,32,True,strands
53,,convert,11371,88907776,23,32,True,pydantic-ai
56,,convert,21417,89448448,23,32,True,autogen
51,,convert,19757,87465984,23,32,True,semantic-kernel
53,,convert,16717,87285760,23,32,True,haystack
10.088,,validate,,41869312,24,32,True,
54,,convert,31603,87822336,24,32,True,crewai
67,,convert,10439,90529792,24,32,True,adk
52,,convert,18515,88186880,24,32,True,langgraph
47,,convert,13307,87646208,24,32,True,openai-agents
51,,convert,14996,88907776,24,32,True,microsoft-agent-framework
51,,convert,17171,87646208,24,32,True,strands
49,,convert,11371,89088000,24,32,True,pydantic-ai
52,,convert,21417,88006656,24,32,True,autogen
43,,convert,19757,87465984,24,32,True,semantic-kernel
52,,convert,16717,87646208,24,32,True,haystack
12.029,,validate,,41869312,25,32,True,
56,,convert,31603,88727552,25,32,True,crewai
60,,convert,10439,88907776,25,32,True,adk
53,,convert,18515,87465984,25,32,True,langgraph
45,,convert,13307,86564864,25,32,True,openai-agents
50,,convert,14996,87285760,25,32,True,microsoft-agent-framework
48,,convert,17171,88006656,25,32,True,strands
41,,convert,11371,87105536,25,32,True,pydantic-ai
51,,convert,21417,89268224,25,32,True,autogen
44,,convert,19757,86384640,25,32,True,semantic-kernel
51,,convert,16717,87646208,25,32,True,haystack
10.128,,validate,,41869312,26,32,True,
54,,convert,31603,87457792,26,32,True,crewai
61,,convert,10439,89628672,26,32,True,adk
56,,convert,18515,87826432,26,32,True,langgraph
51,,convert,13307,87465984,26,32,True,openai-agents
59,,convert,14996,88907776,26,32,True,microsoft-agent-framework
55,,convert,17171,87646208,26,32,True,strands
47,,convert,11371,87285760,26,32,True,pydantic-ai
42,,convert,21417,87826432,26,32,True,autogen
52,,convert,19757,89088000,26,32,True,semantic-kernel
53,,convert,16717,86564864,26,32,True,haystack
13.052,,validate,,42049536,27,32,True,
44,,convert,31603,87285760,27,32,True,crewai
69,,convert,10439,88006656,27,32,True,adk
52,,convert,18515,89448448,27,32,True,langgraph
49,,convert,13307,86384640,27,32,True,openai-agents
54,,convert,14996,88186880,27,32,True,microsoft-agent-framework
57,,convert,17171,86925312,27,32,True,strands
50,,convert,11371,87822336,27,32,True,pydantic-ai
43,,convert,21417,87646208,27,32,True,autogen
50,,convert,19757,86925312,27,32,True,semantic-kernel
51,,convert,16717,87826432,27,32,True,haystack
11.927,,validate,,42049536,28,32,True,
58,,convert,31603,87465984,28,32,True,crewai
53,,convert,10439,88727552,28,32,True,adk
58,,convert,18515,87826432,28,32,True,langgraph
51,,convert,13307,88547328,28,32,True,openai-agents
46,,convert,14996,89628672,28,32,True,microsoft-agent-framework
54,,convert,17171,88907776,28,32,True,strands
49,,convert,11371,89448448,28,32,True,pydantic-ai
57,,convert,21417,88186880,28,32,True,autogen
51,,convert,19757,87826432,28,32,True,semantic-kernel
52,,convert,16717,88907776,28,32,True,haystack
12.902,,validate,,42049536,29,32,True,
55,,convert,31603,89628672,29,32,True,crewai
66,,convert,10439,90349568,29,32,True,adk
47,,convert,18515,87465984,29,32,True,langgraph
51,,convert,13307,89088000,29,32,True,openai-agents
52,,convert,14996,87826432,29,32,True,microsoft-agent-framework
42,,convert,17171,87465984,29,32,True,strands
55,,convert,11371,88186880,29,32,True,pydantic-ai
56,,convert,21417,89448448,29,32,True,autogen
42,,convert,19757,87457792,29,32,True,semantic-kernel
51,,convert,16717,87465984,29,32,True,haystack
10.066,,validate,,42049536,30,32,True,
59,,convert,31603,87998464,30,32,True,crewai
58,,convert,10439,87646208,30,32,True,adk
42,,convert,18515,87465984,30,32,True,langgraph
50,,convert,13307,88186880,30,32,True,openai-agents
53,,convert,14996,88907776,30,32,True,microsoft-agent-framework
50,,convert,17171,86196224,30,32,True,strands
49,,convert,11371,87646208,30,32,True,pydantic-ai
46,,convert,21417,86384640,30,32,True,autogen
52,,convert,19757,87826432,30,32,True,semantic-kernel
51,,convert,16717,87465984,30,32,True,haystack
25.388,,validate,,41869312,1,64,True,
56,,convert,62835,89628672,1,64,True,crewai
52,,convert,19815,91127808,1,64,True,adk
49,,convert,36179,91246592,1,64,True,langgraph
47,,convert,26235,91426816,1,64,True,openai-agents
57,,convert,27444,89264128,1,64,True,microsoft-agent-framework
58,,convert,32531,90525696,1,64,True,strands
54,,convert,22315,88723456,1,64,True,pydantic-ai
57,,convert,42089,90886144,1,64,True,autogen
63,,convert,38797,91787264,1,64,True,semantic-kernel
52,,convert,32749,88543232,1,64,True,haystack
19.519,,validate,,43126784,2,64,True,
66,,convert,62835,91426816,2,64,True,crewai
54,,convert,19815,91201536,2,64,True,adk
62,,convert,36179,87597056,2,64,True,langgraph
46,,convert,26235,91021312,2,64,True,openai-agents
58,,convert,27444,90120192,2,64,True,microsoft-agent-framework
52,,convert,32531,91201536,2,64,True,strands
54,,convert,22315,89399296,2,64,True,pydantic-ai
52,,convert,42089,89939968,2,64,True,autogen
56,,convert,38797,91561984,2,64,True,semantic-kernel
58,,convert,32749,89579520,2,64,True,haystack
19.926,,validate,,42901504,3,64,True,
62,,convert,62835,88498176,3,64,True,crewai
52,,convert,19815,88334336,3,64,True,adk
46,,convert,36179,87252992,3,64,True,langgraph
57,,convert,26235,90857472,3,64,True,openai-agents
47,,convert,27444,88514560,3,64,True,microsoft-agent-framework
53,,convert,32531,90497024,3,64,True,strands
58,,convert,22315,89235456,3,64,True,pydantic-ai
44,,convert,42089,88514560,3,64,True,autogen
49,,convert,38797,90136576,3,64,True,semantic-kernel
55,,convert,32749,91578368,3,64,True,haystack
19.452,,validate,,42917888,4,64,True,
55,,convert,62835,88154112,4,64,True,crewai
61,,convert,19815,91340800,4,64,True,adk
66,,convert,36179,86654976,4,64,True,langgraph
53,,convert,26235,88457216,4,64,True,openai-agents
56,,convert,27444,88457216,4,64,True,microsoft-agent-framework
56,,convert,32531,90079232,4,64,True,strands
49,,convert,22315,90439680,4,64,True,pydantic-ai
53,,convert,42089,91701248,4,64,True,autogen
55,,convert,38797,90079232,4,64,True,semantic-kernel
60,,convert,32749,90619904,4,64,True,haystack
27.594,,validate,,42680320,5,64,True,
63,,convert,62835,88997888,5,64,True,crewai
56,,convert,19815,90165248,5,64,True,adk
47,,convert,36179,90165248,5,64,True,langgraph
53,,convert,26235,90165248,5,64,True,openai-agents
55,,convert,27444,88363008,5,64,True,microsoft-agent-framework
50,,convert,32531,87281664,5,64,True,strands
48,,convert,22315,89083904,5,64,True,pydantic-ai
59,,convert,42089,90345472,5,64,True,autogen
51,,convert,38797,90877952,5,64,True,semantic-kernel
49,,convert,32749,88903680,5,64,True,haystack
20.654,,validate,,42586112,6,64,True,
55,,convert,62835,91066368,6,64,True,crewai
64,,convert,19815,91054080,6,64,True,adk
54,,convert,36179,88530944,6,64,True,langgraph
51,,convert,26235,88162304,6,64,True,openai-agents
49,,convert,27444,90873856,6,64,True,microsoft-agent-framework
53,,convert,32531,87625728,6,64,True,strands
54,,convert,22315,90513408,6,64,True,pydantic-ai
55,,convert,42089,90152960,6,64,True,autogen
60,,convert,38797,90873856,6,64,True,semantic-kernel
55,,convert,32749,88530944,6,64,True,haystack
20.062,,validate,,42213376,7,64,True,
68,,convert,62835,90873856,7,64,True,crewai
52,,convert,19815,90972160,7,64,True,adk
54,,convert,36179,88629248,7,64,True,langgraph
46,,convert,26235,87343104,7,64,True,openai-agents
51,,convert,27444,87908352,7,64,True,microsoft-agent-framework
56,,convert,32531,91152384,7,64,True,strands
60,,convert,22315,88088576,7,64,True,pydantic-ai
55,,convert,42089,88088576,7,64,True,autogen
47,,convert,38797,88088576,7,64,True,semantic-kernel
52,,convert,32749,88088576,7,64,True,haystack
19.357,,validate,,42311680,8,64,True,
60,,convert,62835,90611712,8,64,True,crewai
53,,convert,19815,91205632,8,64,True,adk
55,,convert,36179,87240704,8,64,True,langgraph
59,,convert,26235,87961600,8,64,True,openai-agents
51,,convert,27444,87781376,8,64,True,microsoft-agent-framework
58,,convert,32531,90660864,8,64,True,strands
48,,convert,22315,88141824,8,64,True,pydantic-ai
46,,convert,42089,87781376,8,64,True,autogen
53,,convert,38797,87437312,8,64,True,semantic-kernel
54,,convert,32749,87961600,8,64,True,haystack
21.615,,validate,,42364928,9,64,True,
58,,convert,62835,90484736,9,64,True,crewai
63,,convert,19815,90451968,9,64,True,adk
58,,convert,36179,89911296,9,64,True,langgraph
50,,convert,26235,90451968,9,64,True,openai-agents
58,,convert,27444,90451968,9,64,True,microsoft-agent-framework
52,,convert,32531,87748608,9,64,True,strands
57,,convert,22315,87388160,9,64,True,pydantic-ai
47,,convert,42089,87564288,9,64,True,autogen
56,,convert,38797,87748608,9,64,True,semantic-kernel
57,,convert,32749,88829952,9,64,True,haystack
19.766,,validate,,41971712,10,64,True,
47,,convert,62835,91172864,10,64,True,crewai
65,,convert,19815,90648576,10,64,True,adk
57,,convert,36179,87404544,10,64,True,langgraph
57,,convert,26235,89747456,10,64,True,openai-agents
56,,convert,27444,87584768,10,64,True,microsoft-agent-framework
46,,convert,32531,89337856,10,64,True,strands
45,,convert,22315,89567232,10,64,True,pydantic-ai
57,,convert,42089,87404544,10,64,True,autogen
50,,convert,38797,87584768,10,64,True,semantic-kernel
63,,convert,32749,87404544,10,64,True,haystack
24.452,,validate,,41988096,11,64,True,
59,,convert,62835,88485888,11,64,True,crewai
75,,convert,19815,90382336,11,64,True,adk
59,,convert,36179,90021888,11,64,True,langgraph
48,,convert,26235,86417408,11,64,True,openai-agents
56,,convert,27444,87318528,11,64,True,microsoft-agent-framework
58,,convert,32531,90562560,11,64,True,strands
57,,convert,22315,89120768,11,64,True,pydantic-ai
56,,convert,42089,90382336,11,64,True,autogen
57,,convert,38797,88039424,11,64,True,semantic-kernel
66,,convert,32749,87498752,11,64,True,haystack
19.774,,validate,,42082304,12,64,True,
60,,convert,62835,89661440,12,64,True,crewai
55,,convert,19815,89583616,12,64,True,adk
46,,convert,36179,87064576,12,64,True,langgraph
58,,convert,26235,89227264,12,64,True,openai-agents
50,,convert,27444,90308608,12,64,True,microsoft-agent-framework
57,,convert,32531,88326144,12,64,True,strands
59,,convert,22315,87785472,12,64,True,pydantic-ai
43,,convert,42089,87785472,12,64,True,autogen
56,,convert,38797,89227264,12,64,True,semantic-kernel
51,,convert,32749,90128384,12,64,True,haystack
24.963,,validate,,42188800,13,64,True,
57,,convert,62835,89227264,13,64,True,crewai
56,,convert,19815,90066944,13,64,True,adk
49,,convert,36179,87724032,13,64,True,langgraph
50,,convert,26235,88084480,13,64,True,openai-agents
60,,convert,27444,88625152,13,64,True,microsoft-agent-framework
55,,convert,32531,88805376,13,64,True,strands
47,,convert,22315,90247168,13,64,True,pydantic-ai
58,,convert,42089,89526272,13,64,True,autogen
51,,convert,38797,90247168,13,64,True,semantic-kernel
53,,convert,32749,90066944,13,64,True,haystack
24.119,,validate,,42127360,14,64,True,
60,,convert,62835,90968064,14,64,True,crewai
64,,convert,19815,89763840,14,64,True,adk
49,,convert,36179,87781376,14,64,True,langgraph
43,,convert,26235,87420928,14,64,True,openai-agents
59,,convert,27444,88141824,14,64,True,microsoft-agent-framework
54,,convert,32531,88674304,14,64,True,strands
49,,convert,22315,86700032,14,64,True,pydantic-ai
44,,convert,42089,87060480,14,64,True,autogen
48,,convert,38797,87060480,14,64,True,semantic-kernel
43,,convert,32749,88682496,14,64,True,haystack
25.61,,validate,,41824256,15,64,True,
55,,convert,62835,89403392,15,64,True,crewai
62,,convert,19815,91144192,15,64,True,adk
49,,convert,36179,86278144,15,64,True,langgraph
48,,convert,26235,89882624,15,64,True,openai-agents
58,,convert,27444,88080384,15,64,True,microsoft-agent-framework
56,,convert,32531,87719936,15,64,True,strands
58,,convert,22315,89882624,15,64,True,pydantic-ai
55,,convert,42089,89882624,15,64,True,autogen
59,,convert,38797,87719936,15,64,True,semantic-kernel
59,,convert,32749,87719936,15,64,True,haystack
20.497,,validate,,41762816,16,64,True,
66,,convert,62835,87719936,16,64,True,crewai
69,,convert,19815,89640960,16,64,True,adk
56,,convert,36179,87298048,16,64,True,langgraph
47,,convert,26235,87478272,16,64,True,openai-agents
57,,convert,27444,86577152,16,64,True,microsoft-agent-framework
43,,convert,32531,87298048,16,64,True,strands
46,,convert,22315,85676032,16,64,True,pydantic-ai
52,,convert,42089,90001408,16,64,True,autogen
55,,convert,38797,87298048,16,64,True,semantic-kernel
57,,convert,32749,87117824,16,64,True,haystack
29.123,,validate,,41521152,17,64,True,
60,,convert,62835,90001408,17,64,True,crewai
72,,convert,19815,90259456,17,64,True,adk
44,,convert,36179,86654976,17,64,True,langgraph
64,,convert,26235,87916544,17,64,True,openai-agents
64,,convert,27444,87015424,17,64,True,microsoft-agent-framework
59,,convert,32531,88096768,17,64,True,strands
55,,convert,22315,88276992,17,64,True,pydantic-ai
66,,convert,42089,87015424,17,64,True,autogen
59,,convert,38797,88096768,17,64,True,semantic-kernel
56,,convert,32749,89538560,17,64,True,haystack
23.977,,validate,,41779200,18,64,True,
59,,convert,62835,90800128,18,64,True,crewai
73,,convert,19815,88965120,18,64,True,adk
49,,convert,36179,89325568,18,64,True,langgraph
56,,convert,26235,87703552,18,64,True,openai-agents
58,,convert,27444,87523328,18,64,True,microsoft-agent-framework
62,,convert,32531,87523328,18,64,True,strands
52,,convert,22315,88424448,18,64,True,pydantic-ai
57,,convert,42089,87343104,18,64,True,autogen
47,,convert,38797,89505792,18,64,True,semantic-kernel
62,,convert,32749,89686016,18,64,True,haystack
25.644,,validate,,41746432,19,64,True,
61,,convert,62835,87523328,19,64,True,crewai
57,,convert,19815,89243648,19,64,True,adk
54,,convert,36179,86900736,19,64,True,langgraph
53,,convert,26235,87261184,19,64,True,openai-agents
64,,convert,27444,87080960,19,64,True,microsoft-agent-framework
53,,convert,32531,88162304,19,64,True,strands
49,,convert,22315,89604096,19,64,True,pydantic-ai
54,,convert,42089,90685440,19,64,True,autogen
53,,convert,38797,90324992,19,64,True,semantic-kernel
45,,convert,32749,89182208,19,64,True,haystack
21.109,,validate,,41664512,20,64,True,
51,,convert,62835,90144768,20,64,True,crewai
62,,convert,19815,90206208,20,64,True,adk
58,,convert,36179,87863296,20,64,True,langgraph
51,,convert,26235,89477120,20,64,True,openai-agents
61,,convert,27444,87863296,20,64,True,microsoft-agent-framework
54,,convert,32531,87142400,20,64,True,strands
54,,convert,22315,88043520,20,64,True,pydantic-ai
49,,convert,42089,90206208,20,64,True,autogen
55,,convert,38797,87863296,20,64,True,semantic-kernel
51,,convert,32749,87322624,20,64,True,haystack
20.084,,validate,,41545728,21,64,True,
62,,convert,62835,90710016,21,64,True,crewai
65,,convert,19815,90411008,21,64,True,adk
59,,convert,36179,86806528,21,64,True,langgraph
54,,convert,26235,87347200,21,64,True,openai-agents
55,,convert,27444,88068096,21,64,True,microsoft-agent-framework
54,,convert,32531,90411008,21,64,True,strands
48,,convert,22315,87347200,21,64,True,pydantic-ai
57,,convert,42089,88788992,21,64,True,autogen
55,,convert,38797,89149440,21,64,True,semantic-kernel
63,,convert,32749,86986752,21,64,True,haystack
24.402,,validate,,41390080,22,64,True,
57,,convert,62835,87347200,22,64,True,crewai
67,,convert,19815,86581248,22,64,True,adk
49,,convert,36179,86220800,22,64,True,langgraph
60,,convert,26235,88023040,22,64,True,openai-agents
47,,convert,27444,87121920,22,64,True,microsoft-agent-framework
58,,convert,32531,89645056,22,64,True,strands
54,,convert,22315,87293952,22,64,True,pydantic-ai
54,,convert,42089,88563712,22,64,True,autogen
52,,convert,38797,89464832,22,64,True,semantic-kernel
51,,convert,32749,86581248,22,64,True,haystack
26.548,,validate,,41345024,23,64,True,
53,,convert,62835,88383488,23,64,True,crewai
58,,convert,19815,89481216,23,64,True,adk
56,,convert,36179,86048768,23,64,True,langgraph
53,,convert,26235,89481216,23,64,True,openai-agents
54,,convert,27444,88039424,23,64,True,microsoft-agent-framework
54,,convert,32531,89841664,23,64,True,strands
57,,convert,22315,87318528,23,64,True,pydantic-ai
45,,convert,42089,87498752,23,64,True,autogen
58,,convert,38797,90021888,23,64,True,semantic-kernel
52,,convert,32749,87498752,23,64,True,haystack
20.096,,validate,,41541632,24,64,True,
63,,convert,62835,87138304,24,64,True,crewai
58,,convert,19815,88977408,24,64,True,adk
62,,convert,36179,88797184,24,64,True,langgraph
46,,convert,26235,85913600,24,64,True,openai-agents
51,,convert,27444,88977408,24,64,True,microsoft-agent-framework
56,,convert,32531,88252416,24,64,True,strands
54,,convert,22315,87355392,24,64,True,pydantic-ai
61,,convert,42089,88076288,24,64,True,autogen
51,,convert,38797,90238976,24,64,True,semantic-kernel
52,,convert,32749,86994944,24,64,True,haystack
20.124,,validate,,41758720,25,64,True,
59,,convert,62835,89329664,25,64,True,crewai
72,,convert,19815,90333184,25,64,True,adk
56,,convert,36179,89251840,25,64,True,langgraph
57,,convert,26235,87269376,25,64,True,openai-agents
56,,convert,27444,89792512,25,64,True,microsoft-agent-framework
57,,convert,32531,87089152,25,64,True,strands
60,,convert,22315,87080960,25,64,True,pydantic-ai
55,,convert,42089,89792512,25,64,True,autogen
54,,convert,38797,88891392,25,64,True,semantic-kernel
54,,convert,32749,89071616,25,64,True,haystack
24.93,,validate,,41672704,26,64,True,
59,,convert,62835,88711168,26,64,True,crewai
70,,convert,19815,90411008,26,64,True,adk
60,,convert,36179,88969216,26,64,True,langgraph
43,,convert,26235,88248320,26,64,True,openai-agents
55,,convert,27444,88248320,26,64,True,microsoft-agent-framework
55,,convert,32531,90230784,26,64,True,strands
52,,convert,22315,88788992,26,64,True,pydantic-ai
51,,convert,42089,86986752,26,64,True,autogen
46,,convert,38797,86085632,26,64,True,semantic-kernel
46,,convert,32749,90411008,26,64,True,haystack
24.843,,validate,,41570304,27,64,True,
62,,convert,62835,88248320,27,64,True,crewai
64,,convert,19815,89845760,27,64,True,adk
62,,convert,36179,88944640,27,64,True,langgraph
56,,convert,26235,87322624,27,64,True,openai-agents
60,,convert,27444,90025984,27,64,True,microsoft-agent-framework
46,,convert,32531,87142400,27,64,True,strands
55,,convert,22315,87502848,27,64,True,pydantic-ai
48,,convert,42089,89485312,27,64,True,autogen
54,,convert,38797,87502848,27,64,True,semantic-kernel
58,,convert,32749,87674880,27,64,True,haystack
21.139,,validate,,41725952,28,64,True,
59,,convert,62835,88240128,28,64,True,crewai
54,,convert,19815,90316800,28,64,True,adk
44,,convert,36179,86351872,28,64,True,langgraph
46,,convert,26235,86892544,28,64,True,openai-agents
52,,convert,27444,87793664,28,64,True,microsoft-agent-framework
60,,convert,32531,88154112,28,64,True,strands
55,,convert,22315,87973888,28,64,True,pydantic-ai
60,,convert,42089,87433216,28,64,True,autogen
51,,convert,38797,89595904,28,64,True,semantic-kernel
59,,convert,32749,87252992,28,64,True,haystack
19.952,,validate,,41656320,29,64,True,
54,,convert,62835,89956352,29,64,True,crewai
65,,convert,19815,89063424,29,64,True,adk
56,,convert,36179,86360064,29,64,True,langgraph
52,,convert,26235,88702976,29,64,True,openai-agents
57,,convert,27444,88162304,29,64,True,microsoft-agent-framework
54,,convert,32531,87801856,29,64,True,strands
49,,convert,22315,87441408,29,64,True,pydantic-ai
51,,convert,42089,89604096,29,64,True,autogen
49,,convert,38797,87261184,29,64,True,semantic-kernel
58,,convert,32749,87982080,29,64,True,haystack
23.153,,validate,,41844736,30,64,True,
65,,convert,62835,88702976,30,64,True,crewai
51,,convert,19815,90435584,30,64,True,adk
61,,convert,36179,86110208,30,64,True,langgraph
43,,convert,26235,87191552,30,64,True,openai-agents
54,,convert,27444,89714688,30,64,True,microsoft-agent-framework
49,,convert,32531,89714688,30,64,True,strands
50,,convert,22315,87367680,30,64,True,pydantic-ai
56,,convert,42089,87269376,30,64,True,autogen
54,,convert,38797,89894912,30,64,True,semantic-kernel
64,,convert,32749,88453120,30,64,True,haystack
